EmployeeID,Age,Gender,MaritalStatus,Education,EducationField,Department,JobRole,JobLevel,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TotalWorkingYears,NumCompaniesWorked,TrainingTimesLastYear,MonthlyIncome,PercentSalaryHike,StockOptionLevel,DistanceFromHome,BusinessTravel,OverTime,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition
1303,32,Female,Married,4,Medical,Sales,Healthcare Representative,4,10,0,10,10,10,6,4,9830,21,3,4,Non-Travel,No,3,1,3,2,2,3,Yes
1304,43,Male,Married,2,Other,Human Resources,Research Director,3,21,3,10,2,21,3,3,8449,20,3,21,Travel_Frequently,No,2,4,2,1,2,3,Yes
1305,58,Female,Single,2,Medical,Sales,Human Resources,2,24,1,1,12,24,4,3,8964,18,0,24,Travel_Rarely,Yes,4,4,2,4,3,4,No
1306,43,Male,Divorced,2,Other,Research & Development,Sales Representative,3,2,2,2,2,2,5,2,7448,16,3,2,Travel_Rarely,No,4,1,1,3,2,3,No
1307,49,Male,Married,2,Human Resources,Research & Development,Human Resources,3,8,2,7,8,29,8,5,10565,20,3,19,Travel_Frequently,Yes,2,3,3,3,4,4,Yes
1308,27,Male,Married,5,Medical,Research & Development,Laboratory Technician,3,8,8,8,0,23,1,6,9496,24,0,27,Travel_Frequently,Yes,2,2,1,1,4,3,Yes
1309,33,Male,Single,2,Marketing,Sales,Healthcare Representative,4,14,4,10,5,35,8,0,12177,14,0,5,Travel_Rarely,Yes,4,1,2,2,3,3,Yes
1310,24,Male,Married,4,Other,Sales,Research Director,1,12,7,11,8,22,9,5,4789,13,3,26,Travel_Rarely,Yes,3,4,3,1,2,3,Yes
1311,34,Male,Single,5,Medical,Human Resources,Sales Executive,2,7,7,7,7,7,0,4,5426,17,0,4,Travel_Frequently,No,4,4,1,3,4,3,No
1312,40,Female,Divorced,2,Technical Degree,Human Resources,Research Director,1,3,3,3,3,3,3,4,6003,23,2,5,Travel_Rarely,No,3,2,2,3,3,3,No
1313,43,Male,Married,1,Other,Research & Development,Sales Representative,1,31,0,14,8,38,4,0,3915,12,1,19,Travel_Rarely,No,2,4,1,3,4,3,Yes
1314,38,Female,Single,3,Other,Sales,Sales Executive,5,1,0,1,1,30,8,3,14169,17,2,13,Travel_Rarely,No,4,4,3,2,3,3,No
1315,39,Male,Married,3,Medical,Research & Development,Manager,4,25,14,6,10,28,5,1,9630,11,1,16,Travel_Rarely,Yes,1,2,1,3,1,3,Yes
1316,24,Male,Married,3,Human Resources,Research & Development,Sales Executive,5,13,13,9,6,35,3,0,11225,23,1,12,Travel_Frequently,No,4,4,1,3,1,3,No
1317,31,Female,Married,5,Medical,Sales,Research Scientist,4,12,1,12,1,12,1,4,9446,20,3,9,Travel_Rarely,No,3,4,2,1,3,3,No
1318,32,Male,Married,2,Marketing,Human Resources,Healthcare Representative,1,8,8,8,8,8,4,5,4910,15,1,24,Travel_Rarely,Yes,4,3,3,3,1,3,Yes
1319,24,Female,Single,5,Marketing,Research & Development,Research Scientist,1,7,7,7,5,20,7,6,6735,19,2,16,Travel_Rarely,Yes,3,1,4,4,1,3,Yes
1320,26,Female,Single,4,Other,Sales,Sales Executive,4,2,2,2,2,2,7,0,10499,23,3,14,Travel_Rarely,No,1,3,4,1,2,3,No
1321,25,Male,Married,1,Other,Human Resources,Manager,1,20,3,5,4,24,5,3,5250,23,0,22,Travel_Rarely,Yes,2,3,1,3,1,3,No
1322,40,Female,Divorced,1,Medical,Human Resources,Research Director,1,24,12,0,5,24,0,6,6015,11,2,1,Travel_Frequently,No,1,4,2,1,2,3,No
1323,46,Female,Single,3,Marketing,Sales,Research Director,2,5,3,5,5,11,7,6,5674,18,3,20,Travel_Rarely,Yes,3,1,3,1,1,3,Yes
1324,35,Male,Married,3,Marketing,Research & Development,Research Director,5,19,6,2,13,28,3,6,12320,19,1,23,Non-Travel,Yes,2,1,2,4,1,3,Yes
1325,48,Female,Married,3,Human Resources,Research & Development,Manager,5,10,10,10,10,10,1,2,13681,19,2,26,Travel_Rarely,Yes,2,4,3,1,4,4,Yes
1326,47,Male,Married,2,Technical Degree,Research & Development,Laboratory Technician,5,10,8,0,2,10,0,6,13063,18,1,21,Travel_Rarely,No,4,3,2,1,3,3,No
1327,56,Male,Married,4,Human Resources,Sales,Sales Executive,3,6,0,6,0,25,6,2,8401,14,3,4,Non-Travel,Yes,1,3,4,2,1,3,Yes
1328,52,Male,Divorced,4,Life Sciences,Research & Development,Research Scientist,2,7,0,7,7,13,1,1,8407,24,3,9,Non-Travel,Yes,3,3,4,3,3,3,Yes
1329,35,Male,Married,4,Human Resources,Human Resources,Healthcare Representative,5,8,3,8,2,15,3,1,13665,24,0,24,Travel_Rarely,No,3,1,4,2,3,3,Yes
1330,59,Female,Married,4,Medical,Research & Development,Healthcare Representative,5,1,0,1,1,9,3,6,14845,17,0,19,Travel_Rarely,No,2,4,2,3,4,3,No
1331,56,Male,Married,3,Technical Degree,Sales,Sales Executive,2,16,9,8,9,30,9,3,6043,11,2,14,Travel_Rarely,No,4,1,2,1,3,3,Yes
1332,34,Male,Single,1,Medical,Research & Development,Sales Executive,1,30,1,12,15,30,0,5,5487,17,0,22,Travel_Rarely,No,3,3,1,3,3,3,No
1333,31,Female,Single,3,Life Sciences,Research & Development,Human Resources,5,16,14,8,0,35,1,1,12267,16,1,12,Travel_Rarely,No,4,1,4,1,1,3,Yes
1334,48,Male,Married,4,Technical Degree,Research & Development,Research Scientist,1,9,2,4,5,9,0,2,4267,15,1,28,Travel_Rarely,Yes,2,1,1,3,4,3,Yes
1335,41,Male,Married,3,Other,Research & Development,Sales Representative,5,25,8,3,8,25,5,3,14018,11,0,4,Travel_Rarely,No,2,4,2,1,3,3,No
1336,52,Female,Married,4,Marketing,Sales,Manufacturing Director,4,19,16,11,4,19,2,6,9391,18,0,7,Travel_Rarely,No,2,4,3,3,1,3,No
1337,51,Female,Married,5,Human Resources,Sales,Sales Representative,3,8,8,8,8,8,0,3,7723,20,0,17,Travel_Rarely,No,4,1,4,3,4,3,Yes
1338,20,Female,Married,1,Medical,Research & Development,Research Director,5,5,2,5,5,14,7,3,13783,11,2,1,Travel_Rarely,No,3,2,4,3,1,3,No
1339,54,Female,Married,5,Life Sciences,Sales,Healthcare Representative,4,3,3,3,1,8,3,0,10888,11,2,14,Travel_Rarely,Yes,1,4,4,1,4,3,Yes
1340,57,Female,Married,2,Marketing,Research & Development,Sales Executive,2,6,3,2,4,6,9,5,6285,24,1,15,Travel_Rarely,No,4,2,4,3,4,3,No
1341,43,Female,Divorced,3,Human Resources,Sales,Manufacturing Director,4,25,10,4,0,25,6,6,11267,13,2,12,Non-Travel,No,2,4,4,1,2,3,No
1342,40,Female,Married,2,Marketing,Research & Development,Laboratory Technician,2,8,6,2,8,23,9,5,6031,23,2,12,Travel_Frequently,No,1,3,2,2,2,3,No
1343,56,Male,Married,3,Human Resources,Research & Development,Healthcare Representative,5,5,5,5,5,11,1,1,13493,18,3,6,Travel_Rarely,No,1,2,4,3,2,3,No
1344,32,Female,Single,5,Other,Human Resources,Manager,2,12,10,1,2,19,5,5,5013,18,1,26,Travel_Rarely,No,1,3,4,4,3,3,No
1345,21,Female,Married,4,Technical Degree,Human Resources,Research Scientist,4,13,9,0,13,13,5,4,11434,24,1,27,Travel_Rarely,Yes,1,3,1,4,1,3,Yes
1346,46,Female,Married,4,Marketing,Sales,Sales Representative,3,21,4,11,3,21,6,2,7641,17,0,29,Non-Travel,No,1,1,3,1,4,3,Yes
1347,39,Male,Married,3,Marketing,Research & Development,Laboratory Technician,1,15,12,9,12,15,0,1,4045,15,3,13,Travel_Rarely,No,2,3,4,4,1,4,Yes
1348,42,Male,Married,4,Marketing,Sales,Sales Executive,1,28,11,1,5,28,0,6,3224,18,0,16,Travel_Frequently,Yes,3,3,1,1,3,3,Yes
1349,30,Female,Divorced,5,Technical Degree,Research & Development,Laboratory Technician,3,1,1,1,1,31,1,5,9282,12,2,14,Travel_Rarely,No,1,3,2,1,2,3,No
1350,35,Female,Single,4,Life Sciences,Research & Development,Human Resources,1,18,6,10,4,18,1,2,6412,18,1,7,Travel_Rarely,No,3,3,1,4,2,3,No
1351,50,Female,Married,5,Human Resources,Human Resources,Manager,5,7,7,7,7,34,4,6,14047,22,2,29,Travel_Rarely,No,3,1,4,4,1,3,Yes
1352,33,Male,Married,2,Other,Human Resources,Manager,5,8,8,2,7,31,0,6,13758,21,2,25,Travel_Rarely,Yes,4,1,1,2,1,3,Yes
1353,59,Male,Single,5,Marketing,Research & Development,Manufacturing Director,4,0,0,0,0,19,1,1,10157,12,3,16,Travel_Rarely,No,2,3,1,1,4,3,No
1354,19,Female,Single,1,Technical Degree,Research & Development,Research Director,4,12,12,6,12,39,5,4,12249,20,3,23,Travel_Rarely,Yes,1,2,2,4,1,3,Yes
1355,52,Male,Married,1,Life Sciences,Research & Development,Healthcare Representative,2,14,11,1,0,19,2,2,8627,15,1,9,Travel_Frequently,No,3,4,1,2,4,3,No
1356,59,Female,Single,1,Human Resources,Research & Development,Sales Representative,4,7,7,7,0,7,3,4,10543,21,1,26,Travel_Rarely,No,4,2,2,2,4,3,Yes
1357,51,Male,Single,3,Technical Degree,Sales,Human Resources,5,33,4,2,6,34,0,2,11791,23,3,14,Travel_Rarely,No,3,3,2,1,2,3,No
1358,47,Male,Single,3,Other,Research & Development,Healthcare Representative,4,12,12,1,4,12,4,0,10562,14,3,25,Travel_Rarely,Yes,1,1,1,3,1,3,Yes
1359,30,Female,Married,3,Other,Research & Development,Healthcare Representative,1,5,5,5,5,5,3,6,3436,23,3,24,Travel_Rarely,No,2,3,4,4,2,3,No
1360,30,Female,Married,5,Human Resources,Sales,Manufacturing Director,2,13,11,2,13,15,7,0,6074,11,3,7,Travel_Rarely,No,2,3,3,4,4,3,No
1361,35,Female,Married,3,Marketing,Sales,Manager,2,4,4,1,4,4,2,2,6947,15,1,12,Travel_Rarely,No,1,1,1,4,2,3,No
1362,49,Female,Divorced,2,Other,Sales,Research Scientist,5,18,15,14,6,33,9,2,14514,17,1,3,Non-Travel,No,3,2,1,4,2,3,Yes
1363,49,Male,Married,1,Life Sciences,Research & Development,Laboratory Technician,4,5,5,5,5,5,0,4,11039,11,2,27,Travel_Frequently,No,4,4,1,4,4,3,No
1364,52,Male,Married,5,Technical Degree,Sales,Sales Executive,1,8,1,4,7,32,9,6,3580,12,2,14,Travel_Rarely,No,2,3,3,4,3,3,No
1365,56,Male,Divorced,1,Life Sciences,Sales,Research Scientist,4,14,5,2,12,14,4,5,11002,22,2,19,Travel_Rarely,No,2,1,3,2,3,3,Yes
1366,46,Female,Married,3,Marketing,Sales,Research Scientist,3,14,3,4,10,14,0,6,10352,24,1,11,Travel_Rarely,No,3,4,2,1,1,3,No
1367,46,Male,Married,5,Life Sciences,Research & Development,Research Director,4,13,12,10,8,13,4,3,12115,19,0,5,Travel_Rarely,No,3,4,3,2,2,3,No
1368,33,Female,Married,4,Life Sciences,Research & Development,Research Director,5,23,9,10,0,38,8,2,11686,22,2,23,Travel_Frequently,No,3,4,3,4,1,4,No
1369,27,Male,Single,2,Medical,Research & Development,Research Scientist,4,4,4,4,4,4,4,1,12702,15,0,13,Travel_Frequently,No,4,1,1,1,2,3,No
1370,47,Female,Married,3,Life Sciences,Research & Development,Manager,2,25,13,6,11,25,1,1,5364,24,0,28,Travel_Frequently,No,3,3,2,4,1,3,No
1371,42,Female,Married,3,Human Resources,Human Resources,Healthcare Representative,1,16,14,5,1,16,1,1,6959,23,0,10,Travel_Rarely,Yes,4,1,4,1,1,3,Yes
1372,56,Male,Married,2,Technical Degree,Sales,Laboratory Technician,5,15,7,13,14,15,9,0,11268,17,3,7,Travel_Frequently,No,1,3,2,2,4,3,Yes
1373,37,Female,Single,2,Medical,Sales,Healthcare Representative,3,34,17,12,16,34,8,5,8716,12,1,17,Travel_Frequently,Yes,4,2,3,1,3,3,Yes
1374,22,Female,Divorced,4,Technical Degree,Sales,Healthcare Representative,1,3,2,0,3,37,4,4,6636,17,1,16,Travel_Rarely,No,3,4,3,2,3,3,No
1375,18,Male,Married,3,Technical Degree,Sales,Healthcare Representative,1,13,13,9,8,22,7,5,6364,17,2,8,Travel_Rarely,No,4,3,1,4,3,4,No
1376,47,Female,Married,3,Marketing,Research & Development,Laboratory Technician,2,12,6,0,2,12,9,0,8774,17,2,17,Travel_Rarely,No,4,2,4,1,4,3,No
1377,20,Female,Divorced,1,Marketing,Human Resources,Laboratory Technician,2,25,12,0,7,32,3,5,8265,15,1,13,Travel_Rarely,No,4,1,4,3,3,3,No
1378,31,Female,Married,5,Medical,Research & Development,Manufacturing Director,2,7,7,7,0,28,1,5,6394,19,3,11,Travel_Rarely,Yes,2,4,4,3,4,3,Yes
1379,47,Male,Divorced,5,Other,Research & Development,Sales Representative,5,23,4,9,14,33,3,6,12575,12,1,20,Non-Travel,No,3,3,3,2,2,3,No
1380,21,Male,Married,1,Marketing,Human Resources,Research Scientist,4,15,3,13,9,33,3,1,9077,14,0,18,Non-Travel,No,4,4,3,2,4,3,No
1381,35,Female,Single,5,Marketing,Sales,Manufacturing Director,1,19,9,7,11,26,8,2,3188,12,1,5,Travel_Rarely,No,3,4,2,2,1,3,Yes
1382,54,Male,Married,2,Marketing,Sales,Manufacturing Director,4,14,12,7,5,14,9,1,10630,18,3,6,Travel_Rarely,No,1,4,3,2,1,4,No
1383,42,Female,Married,5,Technical Degree,Research & Development,Sales Executive,4,6,6,6,6,8,5,5,12461,22,1,20,Travel_Rarely,No,4,1,4,4,2,3,No
1384,18,Female,Married,5,Medical,Research & Development,Research Director,2,16,13,6,3,25,9,2,8096,21,1,14,Non-Travel,No,4,4,4,3,2,3,No
1385,32,Female,Divorced,1,Technical Degree,Sales,Sales Executive,4,2,2,2,2,2,5,6,12686,11,1,12,Travel_Frequently,No,1,3,4,2,1,3,No
1386,26,Female,Married,4,Human Resources,Research & Development,Research Director,1,21,0,3,16,35,4,4,4325,19,0,29,Travel_Frequently,No,3,1,1,1,3,4,Yes
1387,32,Female,Married,5,Technical Degree,Research & Development,Sales Representative,1,4,4,0,0,4,5,3,5718,22,2,4,Travel_Frequently,No,1,2,2,1,3,3,Yes
1388,41,Male,Divorced,5,Human Resources,Research & Development,Human Resources,3,17,8,14,4,19,0,2,9405,23,3,7,Travel_Rarely,Yes,1,3,2,4,3,4,Yes
1389,21,Female,Married,4,Life Sciences,Research & Development,Research Director,5,14,7,14,14,19,4,0,14791,24,0,11,Non-Travel,No,1,1,3,2,2,3,Yes
1390,29,Male,Married,1,Life Sciences,Research & Development,Healthcare Representative,4,4,4,4,4,4,5,1,9958,15,1,20,Travel_Rarely,No,1,3,1,1,1,3,No
1391,54,Male,Divorced,4,Human Resources,Sales,Research Director,5,9,9,9,9,9,7,6,14930,21,1,2,Non-Travel,No,3,3,2,2,4,3,No
1392,54,Female,Single,1,Human Resources,Research & Development,Laboratory Technician,5,4,4,0,4,15,3,6,14165,22,2,4,Travel_Frequently,No,4,2,1,1,2,3,Yes
1393,23,Female,Married,2,Technical Degree,Sales,Sales Representative,5,1,1,1,1,24,4,1,14907,13,2,7,Travel_Rarely,No,1,1,1,4,1,3,Yes
1394,56,Male,Divorced,1,Human Resources,Human Resources,Manufacturing Director,5,24,17,2,13,24,3,5,14622,22,2,1,Travel_Rarely,No,1,4,3,1,3,3,No
1395,41,Male,Married,2,Medical,Research & Development,Healthcare Representative,1,26,15,6,10,29,6,5,5383,21,0,15,Travel_Rarely,Yes,2,3,1,2,3,3,Yes
1396,28,Male,Married,2,Life Sciences,Research & Development,Human Resources,4,13,10,4,11,13,9,5,12235,14,3,20,Travel_Frequently,No,3,3,2,2,3,3,No
1397,30,Female,Married,1,Life Sciences,Research & Development,Sales Representative,3,21,15,4,12,21,5,6,7902,11,2,22,Travel_Rarely,Yes,1,3,3,4,1,3,Yes
1398,51,Male,Married,3,Other,Research & Development,Manufacturing Director,5,0,0,0,0,27,3,5,11340,13,1,24,Travel_Rarely,Yes,2,3,2,3,3,4,Yes
1399,42,Female,Divorced,1,Human Resources,Research & Development,Manager,3,28,2,0,0,29,5,1,9881,21,3,8,Travel_Rarely,No,1,3,1,2,1,3,No
1400,24,Female,Single,5,Marketing,Research & Development,Sales Representative,1,0,0,0,0,18,3,2,5614,18,1,29,Travel_Rarely,No,3,1,1,3,2,3,Yes
1401,21,Female,Single,5,Marketing,Research & Development,Human Resources,1,7,2,3,1,37,7,4,5119,22,1,25,Non-Travel,No,2,3,4,2,4,3,No
1402,25,Male,Single,3,Human Resources,Research & Development,Manufacturing Director,2,15,3,13,13,19,2,2,6065,12,3,5,Travel_Frequently,No,2,3,3,4,3,3,No
1403,37,Female,Married,2,Medical,Sales,Laboratory Technician,5,27,4,9,12,34,7,0,11410,12,0,14,Travel_Rarely,No,3,3,3,1,2,3,No
1404,46,Female,Married,3,Marketing,Research & Development,Research Director,2,21,9,12,15,21,1,1,5897,19,3,18,Non-Travel,No,2,4,4,3,2,3,No
1405,27,Female,Married,5,Other,Research & Development,Sales Executive,3,14,1,7,1,14,5,2,9885,15,2,3,Travel_Frequently,Yes,2,4,2,1,1,4,Yes
1406,51,Female,Married,3,Human Resources,Sales,Human Resources,4,10,10,1,3,10,7,1,9643,15,3,2,Travel_Rarely,No,1,1,2,4,2,3,No
1407,43,Female,Married,1,Medical,Sales,Sales Executive,2,11,4,7,11,33,0,6,5020,11,2,25,Travel_Frequently,No,2,3,1,4,1,3,No
1408,58,Male,Single,3,Medical,Research & Development,Research Scientist,1,18,4,0,15,23,5,0,6072,23,2,22,Travel_Frequently,No,4,3,3,4,1,3,No
1409,20,Female,Married,2,Technical Degree,Sales,Research Director,5,5,0,5,5,5,8,6,11677,16,3,16,Travel_Rarely,Yes,3,2,1,2,2,3,Yes
1410,23,Female,Married,1,Medical,Research & Development,Human Resources,3,4,3,3,2,16,9,3,10643,18,3,14,Non-Travel,No,1,4,4,2,1,4,No
1411,22,Male,Single,4,Marketing,Research & Development,Sales Representative,1,27,11,2,3,27,9,3,4099,16,2,16,Travel_Rarely,No,2,2,1,2,1,3,Yes
1412,22,Female,Single,5,Marketing,Research & Development,Laboratory Technician,4,30,11,4,5,30,1,3,11650,24,1,11,Travel_Frequently,No,4,3,2,2,1,3,No
1413,40,Male,Single,5,Human Resources,Sales,Sales Representative,5,9,9,9,4,35,0,1,14469,17,3,28,Travel_Frequently,No,1,3,2,3,2,3,No
1414,26,Female,Single,3,Human Resources,Research & Development,Manager,4,6,6,4,2,8,1,2,12790,24,0,17,Travel_Rarely,No,3,2,4,4,4,3,No
1415,52,Male,Married,1,Medical,Research & Development,Research Scientist,4,9,9,4,9,9,4,1,9087,14,2,3,Travel_Rarely,Yes,2,1,2,3,1,3,Yes
1416,37,Male,Single,4,Other,Research & Development,Laboratory Technician,5,14,14,11,10,20,5,6,12617,12,1,23,Travel_Rarely,No,3,1,4,2,3,3,Yes
1417,59,Female,Married,1,Life Sciences,Research & Development,Healthcare Representative,5,23,16,3,13,33,0,4,13064,11,3,23,Travel_Frequently,No,3,2,3,1,2,3,Yes
1418,52,Female,Married,5,Technical Degree,Research & Development,Manufacturing Director,4,25,17,7,10,30,6,6,12400,22,3,5,Travel_Rarely,Yes,2,3,4,3,2,4,Yes
1419,35,Female,Married,1,Life Sciences,Human Resources,Research Scientist,3,25,1,2,3,28,3,2,9990,16,1,3,Travel_Rarely,No,2,2,4,1,1,3,Yes
1420,34,Male,Divorced,4,Medical,Research & Development,Manufacturing Director,5,10,3,10,5,10,8,6,14281,19,0,29,Travel_Rarely,No,1,4,4,2,2,3,Yes
1421,41,Male,Married,3,Medical,Research & Development,Research Director,1,9,9,3,9,32,5,6,5871,20,2,15,Travel_Rarely,No,3,1,2,3,3,3,No
1422,20,Male,Married,2,Life Sciences,Human Resources,Healthcare Representative,2,0,0,0,0,0,8,0,7430,15,3,23,Travel_Frequently,Yes,2,2,3,3,4,3,Yes
1423,49,Female,Divorced,1,Technical Degree,Research & Development,Healthcare Representative,3,13,11,6,9,20,0,5,8588,22,0,5,Non-Travel,Yes,3,1,1,3,2,3,Yes
1424,52,Male,Single,2,Life Sciences,Sales,Laboratory Technician,5,1,1,0,1,22,3,3,13687,12,2,22,Non-Travel,Yes,2,4,3,1,2,3,Yes
1425,55,Male,Divorced,5,Human Resources,Sales,Research Director,5,8,5,8,5,8,1,2,12169,11,0,3,Travel_Rarely,No,3,3,2,2,2,3,No
1426,30,Female,Single,3,Marketing,Research & Development,Manager,3,0,0,0,0,0,5,2,9500,13,2,6,Travel_Rarely,No,1,3,3,4,1,3,No
1427,42,Male,Married,3,Other,Research & Development,Research Scientist,2,8,4,8,0,20,3,3,7863,14,2,23,Travel_Rarely,Yes,3,3,3,4,3,3,Yes
1428,26,Male,Single,1,Human Resources,Research & Development,Research Scientist,4,6,6,6,6,21,8,6,10416,17,0,14,Travel_Rarely,No,2,1,4,2,4,3,Yes
1429,21,Female,Married,3,Marketing,Research & Development,Human Resources,1,3,3,0,3,3,2,0,3309,19,2,24,Travel_Rarely,Yes,4,4,4,3,3,4,No
1430,31,Male,Married,1,Other,Sales,Sales Representative,5,0,0,0,0,0,0,1,13978,18,3,2,Travel_Frequently,Yes,1,2,2,4,3,3,Yes
1431,54,Female,Married,1,Other,Research & Development,Human Resources,2,9,5,2,4,9,0,1,5491,19,3,18,Non-Travel,No,1,3,4,3,2,3,No
1432,51,Female,Married,2,Other,Sales,Manager,1,14,2,12,14,14,8,6,3759,17,0,6,Travel_Frequently,Yes,4,1,2,2,4,3,Yes
1433,28,Female,Married,3,Medical,Research & Development,Healthcare Representative,3,6,4,5,6,35,8,6,10501,20,0,24,Travel_Rarely,Yes,2,3,1,1,3,3,Yes
1434,58,Female,Single,1,Other,Research & Development,Sales Executive,5,8,8,5,3,28,4,5,11000,18,2,5,Travel_Rarely,No,1,4,3,3,4,3,No
1435,20,Female,Married,2,Technical Degree,Research & Development,Manager,4,4,4,4,3,4,1,2,11088,18,2,14,Non-Travel,No,4,2,1,1,1,3,No
1436,45,Male,Divorced,4,Life Sciences,Research & Development,Manager,3,23,3,10,7,28,8,3,10656,11,0,17,Travel_Rarely,No,4,3,1,1,2,3,No
1437,46,Male,Married,2,Technical Degree,Research & Development,Laboratory Technician,5,26,6,12,6,26,7,6,11671,22,1,11,Travel_Rarely,No,3,4,3,2,1,3,No
1438,26,Female,Married,2,Life Sciences,Research & Development,Laboratory Technician,2,16,4,1,16,24,9,6,5211,24,0,1,Travel_Rarely,No,3,1,4,2,4,3,No
1439,20,Female,Married,1,Human Resources,Sales,Laboratory Technician,1,15,10,1,14,15,9,4,4356,22,1,10,Travel_Rarely,No,2,4,1,1,2,3,Yes
1440,42,Male,Married,5,Human Resources,Sales,Laboratory Technician,1,6,6,5,4,15,5,0,6879,19,1,9,Travel_Rarely,No,4,1,3,1,1,3,No
1441,51,Female,Married,5,Life Sciences,Research & Development,Sales Representative,5,35,1,9,12,35,6,1,14722,12,0,20,Travel_Rarely,No,3,3,1,4,2,3,No
1442,29,Female,Single,5,Technical Degree,Human Resources,Research Scientist,3,6,6,4,3,24,5,0,10517,22,0,12,Non-Travel,No,2,3,1,4,1,3,No
1443,59,Female,Single,2,Life Sciences,Research & Development,Research Scientist,4,0,0,0,0,0,4,0,10965,21,0,26,Travel_Rarely,No,1,4,3,2,3,3,Yes
1444,26,Male,Single,1,Other,Research & Development,Laboratory Technician,2,4,4,4,4,4,3,5,5303,24,1,1,Travel_Rarely,No,3,1,4,3,2,3,No
1445,32,Male,Married,3,Medical,Research & Development,Sales Representative,5,19,7,6,13,19,6,0,14626,17,3,27,Non-Travel,No,2,4,2,1,4,4,Yes
1446,57,Female,Married,2,Human Resources,Research & Development,Laboratory Technician,2,4,4,4,4,4,3,3,5690,23,3,24,Travel_Frequently,No,3,4,3,3,2,3,No
1447,42,Female,Married,2,Medical,Research & Development,Sales Representative,1,35,6,7,16,35,9,5,6772,20,0,18,Travel_Rarely,No,1,3,2,1,4,3,Yes
1448,22,Male,Married,1,Other,Sales,Human Resources,4,6,6,6,6,28,9,6,10781,20,0,12,Travel_Frequently,Yes,1,3,3,2,1,3,Yes
1449,28,Male,Married,4,Other,Sales,Manufacturing Director,2,5,5,5,1,33,9,3,6833,23,2,2,Non-Travel,No,3,3,3,3,1,3,No
1450,51,Female,Married,2,Human Resources,Human Resources,Sales Representative,5,17,2,14,12,17,8,5,14225,15,2,1,Travel_Frequently,No,1,4,2,2,4,3,No
1451,41,Female,Married,4,Human Resources,Sales,Human Resources,4,1,1,1,1,1,4,3,9615,14,2,1,Travel_Rarely,Yes,2,4,2,1,1,3,Yes
1452,32,Male,Single,4,Other,Sales,Research Director,3,15,0,3,15,15,7,5,7522,11,0,25,Travel_Rarely,No,3,2,4,2,2,3,No
1453,55,Male,Single,5,Marketing,Sales,Research Director,5,28,14,6,5,28,5,5,13072,11,3,29,Travel_Rarely,No,3,2,3,3,1,3,No
1454,25,Male,Married,1,Medical,Human Resources,Human Resources,2,21,2,3,3,32,3,2,5807,13,3,1,Non-Travel,No,1,4,3,4,4,3,No
1455,22,Female,Married,4,Medical,Research & Development,Healthcare Representative,4,15,7,4,2,15,2,3,9024,24,0,22,Travel_Frequently,No,2,2,3,2,4,3,Yes
1456,43,Male,Married,1,Marketing,Research & Development,Healthcare Representative,5,21,8,4,5,34,5,2,13643,11,0,12,Travel_Rarely,No,3,4,4,3,3,3,No
1457,35,Female,Married,5,Technical Degree,Human Resources,Laboratory Technician,4,16,14,0,3,16,0,6,12177,18,1,7,Non-Travel,No,3,3,2,2,4,3,No
1458,23,Male,Married,1,Medical,Research & Development,Healthcare Representative,4,3,3,3,3,3,1,5,10776,13,1,4,Non-Travel,Yes,1,1,3,2,1,3,Yes
1459,54,Male,Single,2,Life Sciences,Research & Development,Research Director,4,3,1,0,3,3,6,1,12190,21,3,21,Non-Travel,No,1,3,2,4,4,3,No
1460,30,Male,Single,4,Other,Sales,Healthcare Representative,2,23,4,2,8,24,3,5,5107,20,2,20,Travel_Rarely,No,2,4,4,3,1,3,No
1461,45,Male,Married,1,Other,Sales,Manufacturing Director,5,1,1,1,1,32,4,1,12353,12,3,4,Travel_Rarely,No,2,3,1,3,1,3,No
1462,22,Female,Married,3,Marketing,Research & Development,Research Director,1,1,1,1,1,13,9,1,3179,16,1,26,Travel_Rarely,No,1,4,2,3,3,4,Yes
1463,30,Female,Married,1,Medical,Research & Development,Sales Representative,1,23,0,10,15,23,0,1,3880,14,3,15,Travel_Rarely,No,2,4,4,1,1,3,Yes
1464,34,Male,Divorced,4,Technical Degree,Research & Development,Manager,2,10,10,2,10,10,1,1,7178,23,1,1,Travel_Rarely,No,4,2,1,2,4,3,No
1465,57,Female,Married,5,Medical,Research & Development,Healthcare Representative,2,24,17,1,14,24,3,3,6830,23,1,6,Travel_Rarely,No,4,4,3,4,4,3,No
1466,49,Male,Married,5,Other,Research & Development,Healthcare Representative,4,11,11,11,8,27,7,4,9602,24,2,14,Non-Travel,Yes,1,1,3,3,4,3,Yes
1467,46,Male,Married,4,Human Resources,Sales,Research Scientist,5,6,6,1,6,6,9,3,13800,21,2,26,Travel_Rarely,Yes,3,2,2,4,1,3,Yes
1468,20,Male,Married,2,Life Sciences,Sales,Manufacturing Director,5,27,0,5,3,35,3,6,13806,24,1,14,Non-Travel,No,1,1,1,1,4,3,Yes
